time,x,y,z,roll,pitch,yaw,p,q,r,motor_1,motor_2,motor_3,motor_4,battery_voltage
5.035000,-0.004631,-0.003735,0.492216,-0.215135,-0.313288,0.675882,-0.023097,-0.001789,-0.010788,0.582218,0.563421,0.521857,0.556448,3.649650
5.037500,-0.004614,-0.003756,0.499403,0.456173,-0.729653,0.680401,0.018564,0.025201,0.005412,0.548239,0.546498,0.572278,0.569506,3.649625
5.040000,-0.004637,-0.003931,0.501803,0.292985,0.480264,0.681639,0.028153,0.028890,-0.010432,0.529795,0.539826,0.524267,0.550445,3.649600
5.042500,-0.004676,-0.003939,0.505241,-0.320713,0.720790,0.667135,-0.016842,-0.007809,-0.016882,0.559860,0.547324,0.517239,0.546489,3.649575
5.045000,-0.004725,-0.003915,0.497040,0.208718,-0.069786,0.683316,0.008485,-0.010515,0.008075,0.557496,0.535058,0.532851,0.565110,3.649550
5.047500,-0.004820,-0.003802,0.497850,-0.062933,-0.746485,0.682534,-0.002942,-0.007650,0.002907,0.550139,0.546135,0.548185,0.587811,3.649525
5.050000,-0.004850,-0.003828,0.493545,-0.002019,-0.602745,0.703326,0.009086,0.002349,-0.013141,0.577834,0.529406,0.554244,0.555784,3.649500
5.052500,-0.004778,-0.003781,0.497154,-0.271363,0.076821,0.698161,-0.017441,0.039048,-0.010370,0.542419,0.567485,0.551964,0.536331,3.649475
5.055000,-0.004762,-0.003814,0.497372,0.100303,-0.148920,0.704174,-0.037247,-0.022521,0.007772,0.548633,0.550789,0.530549,0.577942,3.649450
5.057500,-0.004741,-0.003718,0.498601,0.276035,0.520398,0.694818,-0.013635,0.005280,0.002570,0.547108,0.523162,0.570556,0.562945,3.649425
5.060000,-0.004808,-0.003728,0.501517,-0.837245,-0.829783,0.691967,-0.000935,0.032843,0.008236,0.528853,0.545247,0.597096,0.558592,3.649400
5.062500,-0.004833,-0.003665,0.498595,0.335643,-0.120306,0.706748,-0.018731,0.002182,-0.015170,0.575985,0.534706,0.548181,0.587309,3.649375
5.065000,-0.004746,-0.003602,0.499773,-0.596685,0.261256,0.696888,-0.025049,-0.011022,-0.018551,0.524300,0.553213,0.553768,0.542077,3.649350
5.067500,-0.004959,-0.003782,0.497895,-0.097539,0.133303,0.697079,-0.015255,0.006064,0.021559,0.545467,0.586929,0.538655,0.523966,3.649325
5.070000,-0.004939,-0.003905,0.501219,0.143113,-0.261578,0.692973,0.022179,0.012037,-0.019657,0.537676,0.564985,0.570769,0.542784,3.649300
5.072500,-0.004966,-0.003976,0.512095,-0.595204,-0.855305,0.700866,0.016539,-0.012732,-0.007015,0.544593,0.545528,0.554297,0.554729,3.649275
5.075000,-0.005045,-0.003876,0.494642,-0.856401,0.521058,0.694844,-0.025623,-0.009426,-0.010419,0.566788,0.526792,0.546161,0.554796,3.649250
5.077500,-0.005067,-0.003864,0.506316,-0.158293,-0.277425,0.696906,0.021026,-0.010265,0.003482,0.533690,0.565854,0.515714,0.531967,3.649225
5.080000,-0.005371,-0.003884,0.507474,-0.139364,-0.678549,0.684957,-0.001495,-0.010797,-0.002245,0.530442,0.572088,0.544468,0.546669,3.649200
5.082500,-0.005379,-0.003830,0.498020,0.023358,0.926184,0.679273,0.015395,-0.003037,0.008612,0.583059,0.553134,0.551919,0.545142,3.649175
5.085000,-0.005353,-0.003817,0.502607,-0.494828,0.552434,0.682987,0.010982,0.005441,0.015939,0.536411,0.551612,0.524627,0.580984,3.649150
5.087500,-0.005428,-0.003960,0.500269,0.559378,0.051062,0.668744,-0.007335,0.030757,0.007748,0.550819,0.558361,0.553635,0.564654,3.649125
5.090000,-0.005381,-0.004120,0.491953,0.853540,-0.699539,0.671140,-0.034957,-0.008912,-0.005551,0.534124,0.551588,0.541519,0.551770,3.649100
5.092500,-0.005175,-0.003999,0.506893,-0.592111,-0.145364,0.687492,0.028340,0.007418,0.004953,0.573535,0.537014,0.560875,0.566885,3.649075
5.095000,-0.005145,-0.004048,0.492567,0.700461,0.157921,0.679883,-0.027059,-0.002560,-0.014931,0.545764,0.576953,0.545151,0.552041,3.649050
5.097500,-0.005086,-0.004072,0.498478,-0.242397,0.181086,0.686142,-0.027108,-0.012496,-0.006674,0.533985,0.559811,0.536008,0.559789,3.649025
5.100000,-0.005244,-0.004115,0.503106,0.581374,-0.476573,0.710925,-0.022995,-0.002411,0.000673,0.544786,0.530270,0.553235,0.540034,3.649000
5.102500,-0.005338,-0.003950,0.500742,-0.702404,0.554408,0.702179,0.007590,-0.010844,-0.018038,0.525922,0.527873,0.553513,0.572800,3.648975
5.105000,-0.005374,-0.003929,0.501727,-0.974147,0.053553,0.718406,0.004678,-0.037115,0.018691,0.544967,0.573527,0.577850,0.544297,3.648950
5.107500,-0.005262,-0.003859,0.490810,-0.260363,0.069540,0.713872,-0.008453,0.026493,-0.002673,0.561823,0.557590,0.531338,0.553787,3.648925
5.110000,-0.005247,-0.003963,0.500071,0.105577,-0.408229,0.706590,0.001405,0.001772,0.016203,0.563831,0.536211,0.584520,0.556962,3.648900
5.112500,-0.005376,-0.004158,0.496269,-0.667707,-0.825377,0.707879,0.017071,-0.029910,0.006424,0.535257,0.561280,0.522224,0.542699,3.648875
5.115000,-0.005498,-0.004191,0.500145,-0.061623,-0.255071,0.702707,-0.003644,0.032015,0.009990,0.591769,0.542959,0.522958,0.543985,3.648850
5.117500,-0.005566,-0.004235,0.491873,0.308642,-0.361587,0.714927,-0.003815,-0.004767,-0.003291,0.565875,0.567893,0.548088,0.559623,3.648825
5.120000,-0.005371,-0.004300,0.497248,-0.401052,0.009201,0.708278,0.003307,0.015719,-0.013599,0.515834,0.543454,0.548743,0.574804,3.648800
5.122500,-0.005344,-0.004292,0.500726,-1.074440,-1.194398,0.706199,-0.013461,-0.041371,0.002277,0.563480,0.575653,0.531751,0.542687,3.648775
5.125000,-0.005420,-0.004341,0.500082,-0.149084,0.084649,0.706720,0.000358,0.033817,-0.004195,0.524540,0.539136,0.577439,0.532783,3.648750
5.127500,-0.005410,-0.004431,0.507761,-0.234451,0.111353,0.688632,-0.014221,-0.019315,-0.000875,0.554122,0.557653,0.544923,0.533558,3.648725
5.130000,-0.005423,-0.004196,0.492404,-0.707593,-0.303119,0.692771,-0.031097,-0.011006,-0.017911,0.530311,0.565159,0.583317,0.586477,3.648700
5.132500,-0.005456,-0.004242,0.498937,-0.543901,1.226192,0.691263,0.012511,-0.001855,0.002632,0.536878,0.553692,0.550582,0.546250,3.648675
5.135000,-0.005350,-0.004163,0.499292,-0.094635,-0.566488,0.693773,-0.016273,-0.013519,-0.020429,0.552498,0.536209,0.554913,0.521699,3.648650
5.137500,-0.005423,-0.004151,0.507544,0.263489,-0.651926,0.712442,-0.016357,0.007330,0.010697,0.558918,0.514879,0.557400,0.536874,3.648625
5.140000,-0.005508,-0.004003,0.500513,0.366505,-0.187655,0.715427,-0.016415,-0.006326,0.002649,0.553933,0.550531,0.531440,0.573401,3.648600
5.142500,-0.005458,-0.003806,0.506038,0.597521,0.118882,0.703384,-0.009087,0.006282,-0.016373,0.513675,0.602783,0.551762,0.534286,3.648575
5.145000,-0.005457,-0.003885,0.492833,0.168300,-0.043776,0.702462,-0.006777,0.026430,0.000753,0.572423,0.512922,0.526841,0.502227,3.648550
5.147500,-0.005524,-0.003937,0.507839,0.266913,0.077070,0.687361,-0.016430,0.024176,-0.011290,0.556720,0.525429,0.548378,0.567638,3.648525
5.150000,-0.005461,-0.003998,0.507339,0.338480,-0.527367,0.689153,0.034609,0.008364,0.002872,0.506436,0.552621,0.492847,0.558527,3.648500
5.152500,-0.005483,-0.003999,0.500930,0.331823,0.127055,0.691177,-0.015688,-0.004627,0.004315,0.542398,0.571530,0.534417,0.531702,3.648475
5.155000,-0.005348,-0.004109,0.498814,-0.907453,0.364451,0.693513,0.004324,0.021856,-0.002540,0.531279,0.549102,0.522672,0.549446,3.648450
5.157500,-0.005409,-0.003970,0.503330,0.318199,-0.296181,0.703631,-0.002540,-0.019105,0.004694,0.563196,0.580338,0.540101,0.548359,3.648425
5.160000,-0.005567,-0.003966,0.498201,0.322927,0.763582,0.702450,-0.005203,0.023438,0.008332,0.547167,0.541376,0.566380,0.591669,3.648400
5.162500,-0.005707,-0.004033,0.502539,0.704088,-0.486938,0.719574,-0.001955,0.002454,0.018063,0.580066,0.538329,0.531182,0.570310,3.648375
5.165000,-0.005651,-0.003947,0.507096,-0.011572,0.323570,0.732059,0.010382,-0.015517,-0.001532,0.592898,0.544241,0.568671,0.518409,3.648350
5.167500,-0.005751,-0.003909,0.498596,0.458263,0.130393,0.719240,-0.020230,0.005785,-0.003777,0.529256,0.551256,0.538662,0.534881,3.648325
5.170000,-0.005733,-0.004087,0.507734,-0.503694,0.229247,0.703305,-0.022792,0.030193,-0.007111,0.515925,0.573036,0.523753,0.555851,3.648300
5.172500,-0.005722,-0.004111,0.496312,-0.073303,-0.801329,0.694320,0.004550,0.037471,0.008072,0.555804,0.553757,0.536596,0.575186,3.648275
5.175000,-0.005749,-0.004059,0.502310,1.173101,0.885201,0.675804,-0.010543,0.015309,-0.014860,0.567181,0.518950,0.555995,0.537196,3.648250
5.177500,-0.005869,-0.004166,0.501011,0.838102,-0.198822,0.685142,-0.018808,0.001302,-0.005032,0.563815,0.577852,0.534683,0.561258,3.648225
5.180000,-0.005960,-0.004286,0.504059,-0.087677,0.635099,0.670159,-0.009961,-0.020250,-0.013708,0.567976,0.551616,0.548720,0.538351,3.648200
5.182500,-0.005867,-0.004217,0.499095,-0.359196,0.029675,0.669676,0.012005,-0.005434,-0.001653,0.588214,0.556792,0.571138,0.564147,3.648175
5.185000,-0.005882,-0.004276,0.504438,-0.528258,-0.346490,0.658343,0.019259,-0.011815,-0.005029,0.516519,0.530217,0.575150,0.517246,3.648150
5.187500,-0.005839,-0.004121,0.497856,0.414999,0.576553,0.650281,-0.001679,-0.005846,0.008147,0.564526,0.539261,0.569513,0.535420,3.648125
5.190000,-0.005845,-0.004245,0.498640,0.235911,0.413979,0.658317,0.049869,0.027530,0.009728,0.549655,0.563225,0.560455,0.540120,3.648100
5.192500,-0.006008,-0.004364,0.502092,0.388468,0.090717,0.666718,-0.019075,0.007932,-0.017881,0.543358,0.515134,0.527553,0.564030,3.648075
5.195000,-0.005938,-0.004252,0.496156,0.154881,0.060800,0.665954,-0.000338,-0.032769,0.000107,0.566425,0.553371,0.538138,0.564340,3.648050
5.197500,-0.005883,-0.004253,0.492723,0.431355,1.252280,0.672312,0.013366,-0.013699,0.011854,0.539600,0.569818,0.543411,0.542039,3.648025
5.200000,-0.005797,-0.004003,0.497925,0.703678,1.262237,0.672226,0.033707,-0.019279,-0.018284,0.526788,0.542917,0.555607,0.542991,3.648000
5.202500,-0.005876,-0.004091,0.506094,-1.097253,0.263079,0.672391,-0.003604,0.009474,0.008643,0.512998,0.552445,0.540897,0.532100,3.647975
5.205000,-0.006016,-0.004081,0.499904,-0.711637,0.315103,0.686657,0.002416,-0.008394,0.015098,0.552789,0.565676,0.539720,0.525716,3.647950
5.207500,-0.006073,-0.004083,0.503460,0.453936,-0.214681,0.697215,-0.002808,0.031747,0.015587,0.598439,0.532702,0.553084,0.547593,3.647925
5.210000,-0.006131,-0.004042,0.497001,0.018922,-0.609086,0.687430,-0.015469,0.005998,-0.008140,0.544865,0.561562,0.588843,0.537733,3.647900
5.212500,-0.006251,-0.004127,0.495819,-0.261261,-0.558541,0.699198,-0.010503,0.019482,-0.004964,0.538510,0.557535,0.538322,0.513829,3.647875
5.215000,-0.006385,-0.003995,0.500434,-0.080072,-0.592218,0.698955,0.003762,-0.010949,0.013569,0.511855,0.536486,0.558792,0.543552,3.647850
5.217500,-0.006440,-0.004102,0.494145,0.494760,0.366344,0.695418,-0.038559,-0.009411,-0.002469,0.515974,0.564082,0.527217,0.546783,3.647825
5.220000,-0.006401,-0.004062,0.494986,0.415808,-0.382749,0.701963,-0.013782,-0.018661,0.020962,0.539643,0.545374,0.545660,0.537294,3.647800
5.222500,-0.006590,-0.003931,0.485104,-0.027748,-0.180744,0.702769,0.013270,-0.018583,-0.006238,0.541844,0.537129,0.513237,0.557951,3.647775
5.225000,-0.006495,-0.003935,0.497847,0.442413,-0.317584,0.705187,-0.034604,0.017492,0.008507,0.556891,0.559219,0.540271,0.534359,3.647750
5.227500,-0.006448,-0.004082,0.513237,0.584856,0.162863,0.700806,-0.007247,0.003052,0.000042,0.542409,0.570956,0.563004,0.553798,3.647725
5.230000,-0.006461,-0.004115,0.503314,0.891109,0.505861,0.704565,-0.019293,-0.011366,-0.008931,0.550087,0.592954,0.564886,0.541822,3.647700
5.232500,-0.006415,-0.004214,0.488480,0.726978,-0.542901,0.721951,-0.004788,-0.007716,-0.007387,0.542178,0.556119,0.537319,0.495818,3.647675
5.235000,-0.006590,-0.004247,0.504035,-0.670724,0.427767,0.729108,0.042276,0.002643,0.005291,0.545909,0.541646,0.543021,0.560397,3.647650
5.237500,-0.006533,-0.004267,0.502771,0.572108,0.197172,0.727358,0.009745,-0.031422,-0.004194,0.536111,0.585871,0.537072,0.512100,3.647625
5.240000,-0.006739,-0.004149,0.496768,-0.294904,-0.846114,0.731705,-0.015469,-0.001627,0.009331,0.533699,0.547316,0.572728,0.549889,3.647600
5.242500,-0.006809,-0.004006,0.497404,0.046617,0.055320,0.743391,0.009317,-0.002689,-0.002490,0.558848,0.577243,0.567618,0.565179,3.647575
5.245000,-0.006917,-0.004038,0.501170,-0.457046,-0.369113,0.746814,-0.002275,0.005167,-0.009272,0.545579,0.502642,0.523017,0.579788,3.647550
5.247500,-0.006823,-0.004124,0.494975,-0.184328,0.283859,0.746273,-0.017176,0.003974,0.005501,0.536822,0.539670,0.527605,0.567327,3.647525
5.250000,-0.006794,-0.004271,0.501287,-0.514228,-0.353800,0.724414,-0.015733,0.001865,-0.004034,0.576173,0.526750,0.559479,0.539218,3.647500
5.252500,-0.006718,-0.004387,0.501549,-0.264834,0.349700,0.726374,0.011618,-0.026446,-0.022678,0.557627,0.554913,0.542316,0.565191,3.647475
5.255000,-0.006466,-0.004424,0.489184,0.008755,-0.257804,0.706165,0.017457,-0.007914,0.005794,0.555468,0.591861,0.546508,0.545162,3.647450
5.257500,-0.006311,-0.004449,0.501815,0.188181,0.077552,0.703783,0.017796,-0.003073,0.017810,0.523390,0.520192,0.550373,0.558736,3.647425
5.260000,-0.006379,-0.004392,0.501537,0.272652,-0.734344,0.696323,-0.029178,0.007828,0.005690,0.590060,0.567636,0.540165,0.551974,3.647400
5.262500,-0.006381,-0.004507,0.493132,0.248924,0.154001,0.688598,0.027437,0.000274,0.026757,0.516285,0.573929,0.556612,0.567574,3.647375
5.265000,-0.006300,-0.004516,0.497946,0.173677,0.524764,0.687727,-0.002592,-0.000413,-0.001515,0.570409,0.522044,0.544423,0.546119,3.647350
5.267500,-0.006178,-0.004488,0.502159,-1.228975,-0.107200,0.677280,-0.020790,-0.051306,0.008248,0.544267,0.591671,0.565954,0.569240,3.647325
5.270000,-0.006129,-0.004420,0.496974,0.139508,-0.098676,0.674911,0.004200,0.026738,-0.001903,0.525599,0.540348,0.560550,0.565314,3.647300
5.272500,-0.006157,-0.004487,0.499744,0.622172,0.254305,0.681045,-0.007207,0.011975,0.015707,0.537456,0.554072,0.537082,0.537720,3.647275
5.275000,-0.006276,-0.004422,0.496764,0.391884,-0.720367,0.692118,-0.011127,-0.040848,-0.010439,0.565566,0.529357,0.551411,0.570504,3.647250
5.277500,-0.006193,-0.004367,0.493652,1.144077,-0.172910,0.694539,-0.002055,-0.023759,0.008397,0.551007,0.544891,0.566539,0.523063,3.647225
5.280000,-0.006071,-0.004410,0.505936,-0.616851,-0.262786,0.702889,-0.010276,-0.005378,0.015118,0.548656,0.587135,0.553699,0.550691,3.647200
5.282500,-0.006025,-0.004253,0.494562,0.087779,-0.486441,0.692019,-0.012416,0.003985,0.001261,0.567527,0.598208,0.542874,0.557177,3.647175
5.285000,-0.006176,-0.004152,0.507841,0.285572,-1.548099,0.694688,0.016833,0.053939,-0.010972,0.514433,0.539596,0.540374,0.525534,3.647150
5.287500,-0.006073,-0.004186,0.496848,-0.261228,0.193165,0.703389,0.050201,0.000573,0.001093,0.547741,0.535750,0.545869,0.587351,3.647125
5.290000,-0.006192,-0.004124,0.496451,0.364600,-0.327982,0.692472,0.017389,0.021679,0.000635,0.524283,0.591207,0.518362,0.549463,3.647100
5.292500,-0.005959,-0.004166,0.495623,0.207744,0.472016,0.691477,-0.010622,-0.002558,-0.003685,0.572809,0.562180,0.511903,0.545343,3.647075
5.295000,-0.005976,-0.004146,0.498846,0.235812,0.128703,0.689033,-0.010778,-0.006308,0.004585,0.531454,0.575807,0.547011,0.530520,3.647050
5.297500,-0.005952,-0.004083,0.504408,0.123234,0.057896,0.685793,0.028863,0.018470,0.004772,0.568758,0.583951,0.544552,0.593425,3.647025
5.300000,-0.006055,-0.004201,0.499323,0.694911,-0.244194,0.685281,0.021627,0.005808,0.002148,0.549962,0.535984,0.494849,0.515887,3.647000
5.302500,-0.005964,-0.004103,0.493897,0.342050,0.959291,0.706774,0.033178,-0.020572,0.004318,0.534121,0.546328,0.516973,0.525833,3.646975
5.305000,-0.005988,-0.004028,0.494612,-0.093292,0.080757,0.685863,0.014139,-0.004029,0.011078,0.542613,0.545852,0.532301,0.553779,3.646950
5.307500,-0.005894,-0.003970,0.501283,0.490187,-0.217050,0.702383,-0.008051,-0.000065,-0.000053,0.528788,0.581494,0.535018,0.506381,3.646925
5.310000,-0.005843,-0.003889,0.495758,-0.028741,0.311542,0.684392,-0.030227,0.009938,0.030015,0.558602,0.536830,0.534390,0.549201,3.646900
5.312500,-0.005878,-0.003954,0.502686,-0.593713,0.108670,0.678733,-0.005415,-0.055942,0.011454,0.555419,0.547986,0.557755,0.541938,3.646875
5.315000,-0.005826,-0.003959,0.500246,0.338135,-0.487011,0.679666,0.021352,0.047016,0.019026,0.530810,0.538378,0.529590,0.533352,3.646850
5.317500,-0.005676,-0.004032,0.503269,0.933099,-0.288399,0.683865,-0.003886,0.020919,-0.005715,0.599857,0.572054,0.588146,0.536993,3.646825
5.320000,-0.005568,-0.004190,0.501320,0.486497,0.019430,0.685431,0.039803,-0.016411,0.011039,0.562365,0.526062,0.546435,0.553842,3.646800
5.322500,-0.005588,-0.004276,0.498208,0.373701,0.299879,0.684111,-0.021626,0.015030,-0.013820,0.594025,0.578027,0.555531,0.567418,3.646775
5.325000,-0.005455,-0.004294,0.501779,0.657090,0.394159,0.688952,0.002766,-0.030735,0.012551,0.558442,0.576377,0.551540,0.584620,3.646750
5.327500,-0.005472,-0.004381,0.508497,0.062357,0.192764,0.706742,0.014501,-0.002733,0.004574,0.533698,0.580977,0.539974,0.510418,3.646725
5.330000,-0.005493,-0.004285,0.497838,-0.181191,-0.183314,0.703882,-0.016118,-0.002721,0.019460,0.512862,0.552981,0.533451,0.578033,3.646700
5.332500,-0.005512,-0.004267,0.497010,0.338561,0.847021,0.707916,-0.021233,-0.006889,0.011624,0.506378,0.563975,0.538173,0.538000,3.646675
5.335000,-0.005487,-0.004209,0.494010,0.062847,-0.360941,0.696648,0.001004,0.024060,0.012573,0.558091,0.542534,0.583631,0.520665,3.646650
5.337500,-0.005544,-0.004132,0.503434,0.229338,-0.993333,0.680365,-0.009288,-0.035588,0.008466,0.570956,0.585062,0.557196,0.567487,3.646625
5.340000,-0.005308,-0.004098,0.497280,-0.410904,0.778054,0.683759,-0.014219,0.008704,-0.005760,0.595196,0.554108,0.538082,0.568760,3.646600
5.342500,-0.005156,-0.003958,0.492871,-0.931791,-0.123135,0.697824,-0.001653,-0.004871,-0.015483,0.557228,0.544445,0.556537,0.555385,3.646575
5.345000,-0.005227,-0.003810,0.502572,-0.361034,0.628414,0.687781,0.006148,0.007747,0.006636,0.508643,0.566295,0.545276,0.577142,3.646550
5.347500,-0.005163,-0.003769,0.493776,0.303837,0.262045,0.709331,0.018307,-0.011231,0.009112,0.558552,0.549002,0.549651,0.532783,3.646525
5.350000,-0.005236,-0.003665,0.501391,0.069448,-0.123805,0.701121,-0.026010,0.054755,-0.002918,0.546326,0.499037,0.550160,0.543436,3.646500
5.352500,-0.005267,-0.003657,0.500616,-0.572660,-0.070373,0.709808,0.005646,0.013475,0.000240,0.538625,0.530084,0.568772,0.538816,3.646475
5.355000,-0.005223,-0.003676,0.506443,0.931489,-0.052616,0.706920,0.018422,-0.008293,0.000448,0.559268,0.549485,0.549675,0.566253,3.646450
5.357500,-0.005078,-0.003678,0.500908,0.312143,0.425186,0.715134,0.015053,0.015700,0.013647,0.555096,0.582567,0.527892,0.551235,3.646425
5.360000,-0.005146,-0.003552,0.501209,0.293707,-0.286693,0.709713,0.000071,-0.025949,-0.016424,0.546115,0.560200,0.555079,0.575182,3.646400
5.362500,-0.005077,-0.003530,0.500476,0.646231,-0.667928,0.699627,-0.009895,-0.018008,0.000916,0.553495,0.559265,0.557456,0.553979,3.646375
5.365000,-0.005087,-0.003448,0.504333,-0.103560,-0.132074,0.707661,-0.013684,-0.007912,0.021253,0.534704,0.531598,0.554179,0.508774,3.646350
5.367500,-0.005165,-0.003370,0.497157,-0.376157,-0.370265,0.711877,-0.010244,0.019238,-0.002153,0.518032,0.542805,0.543845,0.579156,3.646325
5.370000,-0.005292,-0.003373,0.494585,-0.058997,-0.052782,0.715396,-0.011643,0.053324,0.003720,0.567675,0.542046,0.552082,0.542054,3.646300
5.372500,-0.005447,-0.003351,0.495831,0.474864,-0.041545,0.711385,-0.047192,0.019691,0.007998,0.542702,0.525709,0.544548,0.570130,3.646275
5.375000,-0.005388,-0.003306,0.500718,-0.770963,0.239193,0.699269,-0.017208,0.018082,-0.002924,0.566508,0.569806,0.559879,0.502352,3.646250
5.377500,-0.005228,-0.003352,0.494749,0.161444,0.208218,0.686958,-0.004729,-0.021591,0.010544,0.552571,0.544468,0.545514,0.587280,3.646225
5.380000,-0.005308,-0.003176,0.505321,0.109226,-0.160406,0.711122,-0.005587,0.000743,0.012315,0.544383,0.563075,0.560172,0.597715,3.646200
5.382500,-0.005321,-0.003137,0.500427,0.190072,-0.261069,0.717967,0.008665,-0.016031,-0.009961,0.532256,0.560998,0.549816,0.546390,3.646175
5.385000,-0.005336,-0.002972,0.501715,1.213188,0.630379,0.704186,0.029714,0.006512,0.007442,0.575343,0.539830,0.490293,0.580355,3.646150
5.387500,-0.005122,-0.003004,0.501634,0.199158,-0.344741,0.686502,-0.016852,0.002621,0.013365,0.552579,0.570995,0.586785,0.578486,3.646125
5.390000,-0.005254,-0.002991,0.501858,-0.438884,-0.195483,0.694727,0.003975,-0.033263,-0.009298,0.535286,0.570359,0.591318,0.554868,3.646100
5.392500,-0.005245,-0.002989,0.500881,-0.848250,0.198676,0.707951,-0.004975,-0.012313,0.013659,0.494302,0.502902,0.525397,0.559978,3.646075
5.395000,-0.005164,-0.003027,0.499856,-1.262333,-0.659827,0.727330,0.030361,-0.005775,0.014670,0.533429,0.550112,0.557015,0.546153,3.646050
5.397500,-0.005379,-0.003050,0.495012,-0.916298,0.333266,0.727954,-0.026502,-0.038576,0.003971,0.550011,0.533853,0.569922,0.588945,3.646025
5.400000,-0.005333,-0.003165,0.497841,0.211748,0.291959,0.720222,0.003837,0.016519,0.003663,0.531600,0.528878,0.551388,0.565186,3.646000
5.402500,-0.005219,-0.003267,0.501493,-0.234663,-0.620047,0.707055,-0.018863,0.015449,0.000823,0.538216,0.533659,0.551589,0.546855,3.645975
