time,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,baro_alt,tof_range
5.002500,-0.001084,0.001187,-0.003855,-0.005837,-0.013667,-9.811799,0.066361,-0.000261
5.005000,0.001600,0.000862,0.000060,-0.003653,-0.004744,-9.785501,0.010563,-0.002872
5.007500,0.001156,0.001403,-0.002016,-0.038126,-0.001574,-9.836719,-0.097687,0.004161
5.010000,-0.002886,0.000705,0.007633,0.016996,0.008699,-9.834292,0.112417,0.005421
5.012500,0.003281,-0.001076,-0.001803,0.005313,-0.009285,-9.807077,0.068525,0.001196
5.015000,0.000313,0.003799,-0.003007,-0.004635,0.041528,-9.851712,-0.114355,0.005849
5.017500,-0.002168,0.002954,-0.006113,0.005745,0.038166,-9.846859,0.012446,0.010846
5.020000,0.003444,0.006273,-0.001882,0.015419,0.006805,-9.767504,-0.096761,-0.014086
5.022500,0.002070,0.002596,0.000947,0.045643,0.043764,-9.844248,-0.032400,-0.011391
5.025000,-0.002542,0.000677,0.003300,0.015454,0.034553,-9.819204,-0.028134,-0.008122
5.027500,0.004880,0.000166,-0.001964,-0.027022,-0.006839,-9.788174,-0.132540,-0.009186
5.030000,0.002151,0.001810,0.003506,0.066553,0.011408,-9.784006,-0.097050,0.005645
5.032500,0.000519,0.003043,0.000493,-0.026488,-0.001137,-9.797206,0.133391,0.014528
5.035000,0.004425,0.001097,-0.000536,0.009197,0.034342,-9.819065,-0.198626,-0.012453
5.037500,0.000933,-0.001893,0.001071,-0.004883,-0.020136,-9.827254,0.067265,-0.016394
5.040000,0.000476,-0.000109,0.004108,-0.002796,-0.033174,-9.813815,0.021841,-0.000516
5.042500,-0.001066,0.001738,0.000774,0.008949,-0.000175,-9.800250,0.109486,0.000959
5.045000,0.001965,0.003500,-0.002054,0.010739,-0.019844,-9.839177,-0.145169,-0.018157
5.047500,0.001709,-0.001931,0.001685,0.032577,-0.019199,-9.793124,0.046581,0.026045
5.050000,0.000582,0.002341,0.001646,-0.015535,-0.003975,-9.806552,0.121346,-0.003898
5.052500,-0.001381,0.002233,0.000186,0.009433,-0.010166,-9.822416,0.297667,0.012551
5.055000,0.000864,0.000592,0.003144,0.014344,-0.006606,-9.792777,0.043142,0.000120
5.057500,0.000376,0.000262,-0.004934,0.055540,-0.004672,-9.775292,0.040516,-0.000216
5.060000,-0.002707,-0.000103,0.001523,0.011792,0.006810,-9.803195,-0.034724,0.001032
5.062500,-0.003044,0.002037,0.002566,-0.027146,-0.015137,-9.804452,0.156531,0.009418
5.065000,0.001927,0.004443,-0.002883,0.032436,-0.012922,-9.816185,-0.082497,0.002829
5.067500,-0.005801,0.004616,-0.002967,-0.010460,0.020945,-9.846206,-0.020501,0.004708
5.070000,0.001049,-0.001049,0.003088,-0.020321,0.028145,-9.827872,-0.188775,-0.004430
5.072500,-0.000618,0.001237,0.003519,0.031306,0.042531,-9.807793,-0.188275,0.007015
5.075000,0.003741,-0.003659,0.003971,0.003128,0.001185,-9.839989,-0.067650,-0.007222
5.077500,-0.000655,0.001960,-0.001037,-0.004706,0.026925,-9.822388,-0.017313,0.008489
5.080000,0.002158,0.003152,0.001145,0.039787,-0.006984,-9.833765,0.008334,0.022051
5.082500,-0.000419,0.005526,0.001468,-0.012098,0.011229,-9.805021,-0.258315,0.001103
5.085000,0.000827,-0.002666,-0.003511,-0.012269,0.002662,-9.791819,0.089662,0.003676
5.087500,0.002348,-0.000962,0.001039,0.011719,0.041370,-9.791020,-0.219068,-0.012569
5.090000,-0.000578,0.002045,0.000994,-0.053266,-0.014431,-9.772886,-0.124112,0.016189
5.092500,0.002982,-0.002256,0.002474,0.003802,-0.019131,-9.836094,-0.028224,-0.006858
5.095000,-0.001874,0.002113,-0.000739,0.001877,0.001298,-9.785632,0.029686,0.013627
5.097500,0.001270,0.003213,0.003707,-0.020149,-0.045371,-9.800786,-0.036117,-0.009185
5.100000,0.002802,-0.001434,0.000852,-0.000403,0.001823,-9.797796,-0.013541,0.012689
5.102500,0.002162,0.002016,0.004828,0.006122,-0.057672,-9.771427,-0.249739,-0.004148
5.105000,0.005228,-0.001265,0.002479,-0.001022,-0.020533,-9.848143,0.080179,0.010772
5.107500,-0.001311,0.005049,0.001335,0.019264,-0.000055,-9.810473,-0.130203,0.001011
5.110000,-0.002813,0.002197,-0.002226,0.006369,-0.038836,-9.817948,0.035032,-0.010788
5.112500,-0.001874,0.000131,-0.002563,-0.003997,0.006088,-9.829473,0.118818,0.013406
5.115000,0.002164,-0.001329,0.004564,0.016553,-0.051451,-9.811465,-0.080839,0.003850
5.117500,0.001768,0.002642,0.002800,0.006334,-0.001680,-9.797467,-0.064150,-0.012674
5.120000,0.000803,0.005006,-0.000037,0.070833,0.017413,-9.807312,0.097271,0.008064
5.122500,-0.002186,-0.000190,-0.000358,0.024149,0.027583,-9.847269,0.010801,0.004134
5.125000,0.002425,0.000620,0.001201,-0.012496,0.036125,-9.812559,0.067900,-0.002448
5.127500,-0.002434,-0.000143,-0.002622,-0.040578,-0.020761,-9.834284,0.045640,-0.001832
5.130000,0.003382,0.005488,-0.000481,-0.016000,-0.009580,-9.827783,0.007520,0.008625
5.132500,0.007527,-0.002965,0.002155,-0.048194,-0.016337,-9.828711,-0.027621,-0.006950
5.135000,0.001449,0.004829,0.002482,0.015695,0.020205,-9.765768,0.007093,-0.005254
5.137500,0.001978,0.000772,-0.000237,-0.006866,0.004903,-9.817813,0.126335,0.000974
5.140000,-0.000647,0.001517,0.004566,-0.018140,-0.000252,-9.818340,0.063207,-0.011392
5.142500,-0.003861,0.000861,0.003211,0.014113,-0.001480,-9.807235,-0.131339,0.002104
5.145000,-0.000915,0.002276,-0.001214,-0.008717,0.013414,-9.821721,-0.164030,-0.011656
5.147500,-0.002110,-0.000089,-0.002451,0.009301,-0.020183,-9.783480,0.057027,0.005762
5.150000,-0.002974,0.004274,0.002113,-0.006281,0.018708,-9.792338,-0.294375,-0.007530
5.152500,0.004759,0.004373,-0.000435,0.001816,0.007784,-9.797812,-0.165528,-0.003021
5.155000,0.001223,-0.000708,-0.000899,0.030452,0.024689,-9.808613,-0.111181,0.012955
5.157500,0.001484,0.003320,0.001207,0.021592,-0.008468,-9.792079,0.069010,-0.001593
5.160000,-0.000197,0.000822,0.002419,0.033817,0.001217,-9.810428,0.113670,-0.013016
5.162500,0.000136,0.001817,0.002596,0.008124,0.025872,-9.787385,-0.016035,0.004736
5.165000,0.002912,0.005413,0.000799,-0.042710,-0.027185,-9.800876,-0.080075,-0.006274
5.167500,0.000479,0.000047,-0.004932,-0.016152,0.028701,-9.821170,-0.019382,0.004538
5.170000,0.001853,0.003952,0.002994,-0.038124,-0.006100,-9.808290,0.337137,0.001894
5.172500,0.000081,0.002807,-0.001302,0.021679,0.018481,-9.788653,0.093270,0.005736
5.175000,-0.000276,0.001218,0.001418,0.000363,0.019201,-9.803835,-0.086649,0.008088
5.177500,-0.002874,0.002588,0.000368,0.029723,-0.004188,-9.826677,-0.029804,-0.009014
5.180000,-0.004266,0.002297,0.006142,0.024494,0.000793,-9.759483,-0.164800,0.000344
5.182500,-0.000078,-0.001135,0.005688,-0.002969,-0.031912,-9.817087,0.000318,0.016549
5.185000,0.000698,0.000210,-0.000454,0.041201,-0.042271,-9.805592,-0.060904,-0.005914
5.187500,-0.002578,-0.000860,-0.002614,0.022640,0.002524,-9.807795,-0.017398,-0.004534
5.190000,0.000476,0.001016,-0.002423,0.001922,0.027742,-9.757978,-0.155316,-0.007539
5.192500,0.000692,0.004973,0.001330,0.010262,-0.004206,-9.809592,0.043255,0.004069
5.195000,-0.004700,0.003108,-0.000649,0.033368,-0.049046,-9.786595,0.031491,-0.002717
5.197500,-0.001672,-0.001805,-0.002043,0.010563,-0.011166,-9.786099,0.122661,-0.011064
5.200000,0.001555,0.001024,-0.000609,-0.015719,-0.011724,-9.834270,-0.136393,0.003822
5.202500,0.001506,0.002261,0.001770,-0.027767,-0.008349,-9.768611,-0.077334,-0.002578
5.205000,-0.002253,0.003506,0.000478,-0.006245,-0.024114,-9.802598,0.101828,-0.001585
5.207500,0.000949,0.000103,-0.000507,-0.016066,-0.017109,-9.806182,0.055057,0.002845
5.210000,0.003057,-0.001329,-0.000201,0.004819,-0.035311,-9.798670,0.044984,0.007418
5.212500,0.002459,0.001553,0.000275,-0.012159,0.048557,-9.755638,0.056032,0.008016
5.215000,0.000331,0.003079,0.001214,-0.009052,0.039497,-9.806369,0.082080,-0.007916
5.217500,-0.000578,0.002263,0.001357,0.028618,-0.022630,-9.801493,0.204505,0.007832
5.220000,-0.000972,-0.000469,-0.003351,0.039080,0.001165,-9.787319,0.191433,0.015171
5.222500,0.001705,0.005971,0.001078,-0.018347,-0.014080,-9.800103,-0.048188,-0.009063
5.225000,0.001040,0.001449,-0.000212,-0.008476,-0.003714,-9.779345,0.085215,0.000942
5.227500,0.002100,0.002163,-0.001802,-0.005425,0.009397,-9.796300,-0.190283,-0.013634
5.230000,0.000887,0.000075,-0.000237,0.007405,0.004505,-9.779353,0.046712,-0.006636
5.232500,0.002563,0.004390,0.003494,0.008120,0.023186,-9.791164,0.039364,0.009378
5.235000,0.000796,0.003085,0.002646,-0.011979,-0.012045,-9.802509,0.037752,-0.005783
5.237500,0.002480,0.002457,0.000910,0.012031,0.000308,-9.781043,0.287975,0.012839
5.240000,0.002691,-0.001120,-0.001515,-0.010899,-0.058337,-9.787508,0.104425,-0.009415
5.242500,-0.001397,0.004359,-0.002644,-0.008812,0.003778,-9.809870,0.008526,-0.008024
5.245000,-0.003846,0.003536,-0.001624,-0.021455,-0.049248,-9.822796,-0.201245,-0.014722
5.247500,0.004333,0.004166,0.000704,0.024437,-0.029854,-9.801550,0.037327,0.003267
5.250000,0.001193,0.001780,0.000756,0.021450,0.030007,-9.777611,0.198027,0.008959
5.252500,-0.003616,0.001507,-0.000914,0.008183,0.030295,-9.830514,-0.255462,0.022679
5.255000,-0.001174,0.001245,0.002817,0.015645,-0.023748,-9.809993,0.070197,0.003667
5.257500,0.002451,0.007250,0.001614,0.026161,0.040499,-9.807844,-0.041645,-0.000861
5.260000,-0.000115,0.000366,-0.005793,0.017748,0.017103,-9.782119,0.095233,-0.000337
5.262500,-0.000681,-0.001205,0.000943,0.017177,0.011336,-9.832416,-0.080556,0.000399
5.265000,0.003987,0.000778,0.002520,-0.010122,-0.027397,-9.782151,-0.048528,0.006851
5.267500,-0.001987,0.000388,0.001171,-0.035476,0.042956,-9.822060,0.092707,0.004812
5.270000,-0.001379,0.004763,0.002096,-0.018656,0.017228,-9.805440,0.010295,0.001699
5.272500,0.001085,-0.001620,0.000035,0.051801,-0.018728,-9.786280,0.079208,0.012481
5.275000,0.001522,0.000319,0.000519,-0.005602,-0.054774,-9.770389,0.086112,0.017797
5.277500,0.001781,0.002154,0.000570,0.037776,-0.027469,-9.778827,0.005606,0.001269
5.280000,0.002793,0.004783,0.001128,0.012780,0.003715,-9.819353,0.273890,0.003178
5.282500,0.001055,0.003429,-0.000734,-0.000707,-0.005042,-9.828197,-0.060648,0.010433
5.285000,0.001765,0.005639,0.003345,-0.021294,0.035315,-9.761703,0.057971,0.013787
5.287500,-0.000062,0.002532,0.004151,-0.016597,-0.025216,-9.836183,0.223109,0.006636
5.290000,0.000724,0.001192,-0.000616,-0.003109,0.007249,-9.765735,-0.113550,0.003166
5.292500,0.000834,0.003776,-0.002172,-0.003177,0.024717,-9.783376,-0.007028,-0.000377
5.295000,0.001096,-0.001647,-0.002602,0.012895,-0.031070,-9.785413,0.062588,-0.001467
5.297500,0.002457,-0.002484,0.001669,-0.016009,0.014426,-9.788578,-0.231584,-0.017641
5.300000,0.001927,0.004070,0.002115,-0.015147,-0.000370,-9.827493,-0.055986,0.000126
5.302500,0.000680,0.002202,0.001680,0.020589,-0.012992,-9.813864,0.074431,-0.005739
5.305000,-0.001402,0.004040,0.001890,0.044807,-0.051816,-9.761847,0.119615,-0.006109
5.307500,0.000738,-0.000392,-0.000705,0.002017,0.010733,-9.835743,0.006883,-0.011247
5.310000,0.000505,0.004823,-0.004174,0.010465,-0.015915,-9.769789,0.102183,0.008076
5.312500,0.001045,0.003324,-0.000531,-0.003463,-0.008982,-9.763829,0.007315,0.011447
5.315000,0.005958,0.001612,0.004718,-0.001515,0.033068,-9.827070,-0.081426,-0.020645
5.317500,-0.000704,0.002194,0.001329,-0.004998,-0.000740,-9.783775,-0.032000,-0.000457
5.320000,0.001605,0.002534,0.001719,-0.008254,0.005738,-9.761901,-0.027508,0.002843
5.322500,0.003181,-0.000403,0.002891,0.013099,0.046050,-9.760046,0.040678,0.012104
5.325000,0.000814,0.000748,-0.001366,0.014561,0.003994,-9.854763,0.028655,-0.003000
5.327500,0.006279,0.002496,0.001229,-0.005756,-0.018803,-9.780904,-0.047322,-0.009201
5.330000,-0.000347,0.000650,0.001934,-0.013552,0.029917,-9.798784,-0.149006,-0.008087
5.332500,0.001366,-0.001898,-0.001591,-0.011263,0.001657,-9.773973,0.174320,0.018547
5.335000,-0.001373,0.002407,0.001573,0.015380,-0.012133,-9.794024,0.079105,0.019156
5.337500,-0.000282,0.003727,0.003846,-0.018937,-0.021176,-9.803318,0.020138,0.002529
5.340000,0.001184,0.004295,-0.000292,-0.023994,-0.006757,-9.755233,0.095225,0.012149
5.342500,0.002641,0.002986,-0.003517,0.006663,0.022395,-9.800025,0.103749,0.005011
5.345000,0.001355,0.003684,0.001107,-0.001578,-0.013184,-9.758831,0.040428,-0.008359
5.347500,0.003649,0.004097,-0.000915,-0.003281,0.003956,-9.788074,-0.088835,-0.003738
5.350000,0.000346,0.001881,0.001129,0.019667,-0.019831,-9.829893,-0.056596,-0.006185
5.352500,-0.000233,-0.003483,-0.001368,-0.001221,0.033611,-9.794024,0.153078,-0.000550
5.355000,0.007175,0.004517,0.000836,-0.015452,-0.032511,-9.767101,-0.132523,0.008650
5.357500,0.001540,-0.000493,0.003682,0.004030,-0.023145,-9.827253,-0.035021,0.000994
5.360000,-0.001177,-0.001072,0.000620,-0.015391,-0.015571,-9.799194,0.108732,0.003080
5.362500,-0.001115,-0.001006,-0.003335,0.020890,-0.032122,-9.866108,-0.080583,-0.009241
5.365000,-0.001721,0.007749,0.001606,0.000531,0.012419,-9.826975,-0.001522,0.004174
5.367500,0.002864,0.002762,0.000738,-0.024276,0.016082,-9.836541,-0.063868,0.011548
5.370000,-0.000310,-0.000855,0.001210,0.003671,0.015239,-9.833882,0.047899,-0.002816
5.372500,0.000890,0.000019,0.003064,-0.018763,0.016242,-9.776000,-0.138779,-0.017212
5.375000,0.000425,0.001685,-0.000591,0.024248,-0.035106,-9.816368,0.093027,-0.013099
5.377500,0.002365,0.003010,-0.000013,-0.002332,0.006075,-9.817247,0.032687,-0.011631
5.380000,-0.001486,0.002368,-0.001821,0.014858,0.032513,-9.823941,-0.097130,0.006483
5.382500,-0.002044,-0.000579,0.001163,-0.014589,-0.008025,-9.790281,-0.153214,-0.004686
5.385000,0.001128,0.002460,0.001099,-0.004565,0.025432,-9.766167,0.113306,0.002559
5.387500,0.002047,0.000195,0.000058,0.009784,-0.003746,-9.791359,-0.019901,-0.002812
5.390000,0.001393,0.004241,0.002515,-0.003713,-0.002934,-9.787175,-0.247920,0.014053
5.392500,-0.001393,0.001823,-0.001837,-0.021046,-0.028515,-9.780353,-0.061304,0.010950
5.395000,0.002235,-0.000167,0.001002,0.016943,-0.011258,-9.801478,0.211855,0.004525
5.397500,-0.001233,0.003367,0.002159,0.006668,0.030291,-9.846319,-0.148036,0.002556
5.400000,-0.000690,0.002621,-0.000630,-0.025372,-0.015044,-9.778501,0.004294,0.008084
5.402500,-0.001721,0.000527,-0.002658,-0.008560,0.044735,-9.812505,0.090497,-0.011947
5.405000,0.003758,0.003467,-0.003443,-0.019350,-0.003867,-9.849114,-0.064568,0.001251
5.407500,0.002129,0.003221,0.001073,-0.011465,0.031840,-9.793458,-0.153196,-0.007941
5.410000,0.002060,0.004618,0.004828,-0.010660,0.000244,-9.757627,0.011296,0.022703
5.412500,0.003627,0.003418,-0.000793,-0.005602,-0.054602,-9.775929,-0.030439,-0.010098
5.415000,0.007447,0.001164,0.001796,-0.033491,-0.017143,-9.841938,-0.069631,0.002847
5.417500,-0.003586,-0.002439,-0.005223,-0.009813,-0.017039,-9.808614,0.042521,0.008513
5.420000,-0.001217,0.002141,0.001606,0.022736,-0.016278,-9.821771,0.174145,0.001111
5.422500,-0.000919,0.002519,-0.001960,0.040689,-0.029624,-9.836605,-0.096916,0.001912
5.425000,-0.001491,0.001810,-0.000264,-0.026916,-0.023295,-9.809569,0.003443,-0.002244
5.427500,-0.002044,-0.005661,0.000889,0.025455,0.014392,-9.810421,0.058338,-0.007583
5.430000,-0.000146,0.003342,-0.003356,0.052767,0.061998,-9.833774,0.016671,-0.001331
5.432500,-0.002383,-0.000540,0.008372,-0.004631,0.004820,-9.816226,-0.168221,0.014101
5.435000,0.001404,0.003358,-0.000780,0.012054,-0.008247,-9.812853,-0.066648,0.009429
5.437500,0.000712,0.005835,0.002179,0.023948,-0.058331,-9.829526,-0.037354,0.003573
5.440000,0.001760,0.001068,0.004340,-0.010285,0.046718,-9.849308,-0.030427,0.018440
5.442500,0.001826,0.002755,0.001414,0.022433,0.025147,-9.825798,0.176241,0.023881
5.445000,0.002058,0.001765,-0.002297,-0.004509,-0.010781,-9.845293,-0.220542,0.006226
5.447500,-0.000324,0.002967,0.000949,0.022605,0.007325,-9.799066,0.177761,-0.004249
5.450000,0.005763,0.001937,-0.003785,0.035796,-0.011144,-9.806915,-0.117330,0.000004
5.452500,0.001160,0.000423,-0.000108,0.029701,-0.027763,-9.776947,-0.118637,0.001243
5.455000,-0.003956,-0.000523,0.004791,-0.007403,-0.009370,-9.861145,-0.071986,-0.015574
5.457500,-0.001857,0.005565,-0.002743,0.014127,0.020254,-9.775497,0.108671,0.000896
5.460000,-0.003658,0.002755,-0.001311,-0.011058,0.008615,-9.836120,0.099578,-0.009186
5.462500,0.000631,0.003711,0.005223,-0.026897,-0.005133,-9.808566,-0.034562,-0.006016
5.465000,0.000292,0.002658,0.000276,-0.005218,0.015380,-9.814643,-0.041455,0.001695
5.467500,-0.000554,0.004065,-0.001479,0.019302,-0.007608,-9.838611,-0.020140,0.003564
5.470000,0.005496,-0.000502,0.001651,-0.006420,0.029347,-9.800479,-0.009284,-0.008765
5.472500,0.001929,0.001887,-0.000442,0.034358,-0.024761,-9.805354,-0.010373,-0.020008
5.475000,0.002362,0.002918,-0.005925,0.001833,-0.008494,-9.760428,0.122057,0.000827
5.477500,-0.001681,0.004838,-0.002617,-0.025257,0.018738,-9.803595,0.032812,0.001117
5.480000,-0.001847,0.008206,0.005722,-0.006467,0.016972,-9.814336,0.090466,0.025637
5.482500,0.000681,0.002678,0.001504,-0.015097,-0.015908,-9.824672,-0.091920,0.000375
5.485000,0.001013,0.000071,0.004275,0.031094,-0.020639,-9.822720,-0.161840,0.004722
5.487500,-0.003938,-0.001234,-0.001808,0.011923,0.012099,-9.858645,-0.011272,-0.003912
5.490000,0.000152,-0.000524,0.000570,-0.001457,0.033824,-9.821529,0.103432,-0.006726
5.492500,0.000626,-0.000205,0.000292,0.017578,0.021281,-9.795353,0.017961,0.013146
5.495000,0.000067,-0.005395,-0.000631,-0.018237,-0.027899,-9.826028,0.014305,-0.013125
5.497500,-0.001392,0.000035,0.001218,-0.026796,-0.015886,-9.783403,0.003095,-0.001427
5.500000,-0.000724,0.003432,-0.002015,-0.029647,-0.025631,-9.807276,-0.058257,0.020587
5.502500,0.000162,0.001867,0.003657,-0.043143,0.033430,-9.789423,0.129398,0.008191
5.505000,0.000815,0.001052,0.001846,-0.025041,-0.001448,-9.813907,0.055271,0.008181
5.507500,0.002069,-0.002274,0.000281,0.013324,-0.007239,-9.824943,-0.054037,-0.002904
5.510000,0.003231,0.004246,0.001031,0.017237,0.006468,-9.776494,0.120974,-0.007509
5.512500,-0.000124,0.002932,-0.000031,-0.020488,0.011164,-9.807717,-0.072742,0.001015
5.515000,-0.000519,0.001652,-0.003499,-0.047409,-0.009280,-9.779869,-0.019051,-0.008488
5.517500,0.001662,-0.003691,-0.001710,-0.009553,0.006655,-9.816762,-0.184259,0.010265
5.520000,0.002085,0.000486,0.000268,0.011792,0.002378,-9.893304,0.059105,-0.004066
5.522500,-0.000464,0.002741,-0.000153,0.019673,0.038730,-9.765893,-0.006751,-0.005400
5.525000,0.002524,0.001613,0.002288,0.005744,0.000831,-9.828064,-0.092033,0.021377
5.527500,0.002986,0.002151,0.002076,-0.023753,0.009522,-9.839101,0.297223,0.006419
5.530000,0.003748,0.003355,-0.000657,0.017183,-0.014883,-9.788322,0.066125,-0.011070
5.532500,0.004935,0.002060,-0.001626,0.009312,-0.014571,-9.850115,0.192131,0.003052
5.535000,-0.001518,0.003268,0.002551,0.017455,0.010876,-9.783725,0.058837,-0.002273
5.537500,0.000631,-0.000376,0.001171,-0.021023,-0.021517,-9.805156,-0.013670,-0.008507
5.540000,0.000624,-0.001301,-0.000807,0.012116,0.007868,-9.800492,-0.136347,-0.006244
5.542500,0.000358,0.002847,-0.002076,0.020494,-0.005662,-9.796190,-0.016940,0.009106
5.545000,-0.000987,0.003348,-0.000939,-0.031881,0.014489,-9.832815,0.213736,0.002571
5.547500,-0.003027,0.002949,0.001667,-0.014529,-0.046165,-9.832556,-0.009676,-0.000018
5.550000,0.000824,0.002003,0.004827,-0.035898,0.034077,-9.785291,-0.001651,-0.012872
5.552500,-0.001277,0.000892,0.000194,-0.019171,-0.038930,-9.821621,0.017620,0.014486
5.555000,0.000808,0.002197,-0.001321,-0.002445,0.042299,-9.813328,0.245537,-0.014136
5.557500,-0.001339,0.002608,0.005976,-0.034162,0.001809,-9.803347,-0.114188,-0.005157
5.560000,-0.002084,0.002754,-0.000195,0.026248,0.012133,-9.790252,-0.012026,-0.018145
5.562500,0.001171,0.008043,-0.001225,0.026590,-0.001048,-9.846273,0.054794,0.004926
5.565000,0.000968,-0.000565,-0.000281,-0.003077,0.001907,-9.795490,0.103740,-0.006366
5.567500,0.002013,0.009553,-0.000402,-0.015500,-0.022491,-9.781790,0.009257,0.005161
5.570000,0.005934,-0.001385,0.003814,-0.001035,0.014708,-9.795910,-0.175573,-0.002597
5.572500,0.001277,0.002623,-0.003370,0.034435,0.010502,-9.774310,0.114772,0.002770
5.575000,0.001784,-0.001234,0.002165,0.014744,0.010028,-9.813739,0.023367,0.000466
5.577500,-0.002028,0.002429,0.000688,-0.042463,0.035325,-9.842895,0.084400,-0.009736
5.580000,-0.002539,0.004078,-0.000644,-0.053189,-0.033056,-9.793874,-0.056093,0.008163
5.582500,0.004463,0.001761,-0.000105,-0.021381,0.001935,-9.806224,0.162760,0.003038
5.585000,-0.001652,0.004056,0.000104,-0.001017,-0.035118,-9.762707,0.014777,0.030495
5.587500,-0.001945,0.000648,0.000931,-0.040177,0.027571,-9.800256,-0.069456,-0.017059
5.590000,0.000507,-0.003320,-0.000385,-0.004863,0.017277,-9.785957,0.209655,0.010599
5.592500,0.000382,0.003210,0.000556,-0.039562,-0.005566,-9.814260,-0.034431,0.013702
5.595000,-0.001600,0.001756,-0.001180,0.000189,0.020976,-9.805584,0.032739,-0.006027
5.597500,-0.000141,0.000511,0.006041,0.005134,0.011802,-9.777535,0.053838,0.005480
5.600000,0.003603,0.000679,0.003180,0.040219,-0.035045,-9.791220,0.078044,0.012532
5.602500,-0.001363,0.002673,0.001910,-0.003118,0.015504,-9.739749,-0.137201,0.013520
5.605000,-0.002797,-0.000306,-0.000365,-0.008382,-0.020181,-9.784136,0.292617,-0.015506
5.607500,0.002904,0.002597,0.002722,0.031473,0.003732,-9.804704,0.074174,0.002977
5.610000,0.001805,0.004581,0.001449,0.015415,0.022198,-9.799997,0.165147,0.018462
5.612500,-0.000910,0.006707,0.001009,0.001006,0.001152,-9.790204,-0.112151,0.011201
5.615000,-0.003256,0.005108,-0.000582,-0.007180,-0.001539,-9.773705,-0.011137,0.001359
